Code;Year;Primary energy consumption (TWh);Renewables (TWh - equivalent) ;Fossil Fuels (TWh - equivalent)
BEL;1998;7353865;2328797;6020638
BEL;1999;730141;26301074;58842444
BEL;2000;74334845;32206988;60348157
BEL;2001;73685876;33100083;6028867
BEL;2002;7334745;35187333;597305
BEL;2003;76169104;37072606;6261305
BEL;2004;76461993;46358824;6291559
BEL;2005;75611786;6553124;6187869
BEL;2006;7582411;91712675;6217085
BEL;2007;76346906;1080501;62180615
BEL;2008;775734;13687001;639172
BEL;2009;72547314;18292332;5806317
BEL;2010;7732404;23966978;62157776
BEL;2011;72262683;2923742;56570465
BEL;2012;6928526;3505886;5517715
BEL;2013;7120007;3832429;56214954
BEL;2014;66185455;40049965;53418896
BEL;2015;6709188;44692696;5587716
BEL;2016;7234267;4599152;56563007
BEL;2017;731.55;5055461;5731581
BEL;2018;725966;5383176;5995314
BEL;2019;7492948;5963924;57956396
BEL;2020;6766624;71981926;5178989
BEL;2021;757257;7070061;5595573
BLZ;1980;10527577;\N;\N
BLZ;1981;0.9929488;\N;\N
BLZ;1982;0.93493325;\N;\N
BLZ;1983;0.9357071;\N;\N
BLZ;1984;0.995181;\N;\N
BLZ;1985;0.9928784;\N;\N
BLZ;1986;12086993;\N;\N
BLZ;1987;0.9892435;\N;\N
BLZ;1988;0.7572237;\N;\N
BLZ;1989;10893934;\N;\N
BLZ;1990;14332296;\N;\N
BLZ;1991;16237152;\N;\N
BLZ;1992;13610368;\N;\N
BLZ;1993;13575165;\N;\N
BLZ;1994;1295288;\N;\N
BLZ;1995;16019143;\N;\N
BLZ;1996;14308053;\N;\N
BLZ;1997;22100573;\N;\N
BLZ;1998;21734524;\N;\N
BLZ;1999;22605126;\N;\N
BLZ;2000;24134686;\N;\N
BLZ;2001;26566617;\N;\N
BLZ;2002;2570874;\N;\N
BLZ;2003;25221746;\N;\N
BLZ;2004;24299865;\N;\N
BLZ;2005;26019669;\N;\N
BLZ;2006;29933627;\N;\N
BLZ;2007;28243594;\N;\N
BLZ;2008;273148;\N;\N
BLZ;2009;28466904;\N;\N
BLZ;2010;3379774;\N;\N
BLZ;2011;29482436;\N;\N
BLZ;2012;30629723;\N;\N
BLZ;2013;33377864;\N;\N
BLZ;2014;33195853;\N;\N
BLZ;2015;3670005;\N;\N
BLZ;2016;36743054;\N;\N
BLZ;2017;4083113;\N;\N
BLZ;2018;36473157;\N;\N
BLZ;2019;3609515;\N;\N
BEN;1980;19127359;\N;\N
BEN;1981;19268286;\N;\N
BEN;1982;13598827;\N;\N
BEN;1983;19728268;\N;\N
BEN;1984;19557341;\N;\N
BEN;1985;22562997;\N;\N
BEN;1986;2198342;\N;\N
BEN;1987;17415354;\N;\N
BEN;1988;21593754;\N;\N
BEN;1989;22251747;\N;\N
BEN;1990;25567834;\N;\N
BEN;1991;2988314;\N;\N
BEN;1992;33202646;\N;\N
BEN;1993;3650994;\N;\N
BEN;1994;38199115;\N;\N
BEN;1995;41227913;\N;\N
BEN;1996;45005593;\N;\N
BEN;1997;48685646;\N;\N
BEN;1998;52483816;\N;\N
BEN;1999;25765462;\N;\N
BEN;2000;68648067;\N;\N
BEN;2001;7813138;\N;\N
BEN;2002;895193;\N;\N
BEN;2003;103935795;\N;\N
BEN;2004;10958862;\N;\N
BEN;2005;10287774;\N;\N
BEN;2006;14049367;\N;\N
BEN;2007;1658971;\N;\N
BEN;2008;16965845;\N;\N
BEN;2009;18842318;\N;\N
BEN;2010;2160962;\N;\N
BEN;2011;2014517;\N;\N
BEN;2012;19119537;\N;\N
BEN;2013;1948076;\N;\N
BEN;2014;20595615;\N;\N
BEN;2015;22778463;\N;\N
BEN;2016;27778744;\N;\N
BEN;2017;29458447;\N;\N
BEN;2018;3267928;\N;\N
BEN;2019;29300919;\N;\N
BMU;1980;23379114;\N;\N
BMU;1981;2024744;\N;\N
BMU;1982;2147456;\N;\N
BMU;1983;22701676;\N;\N
BMU;1984;22148633;\N;\N
BMU;1985;2147456;\N;\N
BMU;1986;2021885;\N;\N
BMU;1987;29152234;\N;\N
BMU;1988;3181598;\N;\N
BMU;1989;38446274;\N;\N
BMU;1990;27286582;\N;\N
BMU;1991;23905973;\N;\N
BMU;1992;18676964;\N;\N
BMU;1993;21701834;\N;\N
BMU;1994;20913994;\N;\N
BMU;1995;21450942;\N;\N
BMU;1996;2213328;\N;\N
BMU;1997;22074046;\N;\N
BMU;1998;22074046;\N;\N
BMU;1999;22074091;\N;\N
BMU;2000;24124968;\N;\N
BMU;2001;2446991;\N;\N
BMU;2002;25751154;\N;\N
BMU;2003;25692623;\N;\N
BMU;2004;26603565;\N;\N
BMU;2005;2801412;\N;\N
BMU;2006;31639576;\N;\N
BMU;2007;36748435;\N;\N
BMU;2008;35154192;\N;\N
BMU;2009;276613;\N;\N
BMU;2010;3256958;\N;\N
BMU;2011;2104898;\N;\N
BMU;2012;22764115;\N;\N
BMU;2013;2286611;\N;\N
BMU;2014;29613707;\N;\N
BMU;2015;24902909;\N;\N
BMU;2016;31695724;\N;\N
BMU;2017;31264856;\N;\N
BMU;2018;32344532;\N;\N
BMU;2019;32324579;\N;\N
BTN;1980;0.03957139;\N;\N
BTN;1981;0.14501962;\N;\N
BTN;1982;0.14938214;\N;\N
BTN;1983;0.14680022;\N;\N
BTN;1984;0.15176326;\N;\N
BTN;1985;0.16382879;\N;\N
BTN;1986;0.79890513;\N;\N
BTN;1987;27536974;\N;\N
BTN;1988;3477386;\N;\N
BTN;1989;35375109;\N;\N
BTN;1990;37304773;\N;\N
BTN;1991;37984931;\N;\N
BTN;1992;38578622;\N;\N
BTN;1993;3872917;\N;\N
BTN;1994;41396203;\N;\N
BTN;1995;44206977;\N;\N
BTN;1996;48465433;\N;\N
BTN;1997;4883538;\N;\N
BTN;1998;47755117;\N;\N
BTN;1999;48245263;\N;\N
BTN;2000;49731116;\N;\N
BTN;2001;54899645;\N;\N
BTN;2002;6072993;\N;\N
BTN;2003;676408;\N;\N
BTN;2004;6509501;\N;\N
BTN;2005;73761415;\N;\N
BTN;2006;11948427;\N;\N
BTN;2007;14929981;\N;\N
BTN;2008;15429693;\N;\N
BTN;2009;16001398;\N;\N
BTN;2010;17134459;\N;\N
BTN;2011;16672426;\N;\N
BTN;2012;16199049;\N;\N
BTN;2013;1794373;\N;\N
BTN;2014;17180044;\N;\N
BTN;2015;17992119;\N;\N
BTN;2016;18515371;\N;\N
BTN;2017;18396421;\N;\N
BTN;2018;17635641;\N;\N
BTN;2019;2238771;\N;\N
BOL;1980;21847902;\N;\N
BOL;1981;25067139;\N;\N
BOL;1982;2182565;\N;\N
BOL;1983;22675955;\N;\N
BOL;1984;21861828;\N;\N
BOL;1985;19681112;\N;\N
BOL;1986;19979872;\N;\N
BOL;1987;19647278;\N;\N
BOL;1988;22569746;\N;\N
BOL;1989;25571138;\N;\N
BOL;1990;27038033;\N;\N
BOL;1991;26605309;\N;\N
BOL;1992;28727654;\N;\N
BOL;1993;2834253;\N;\N
BOL;1994;31657558;\N;\N
BOL;1995;3627886;\N;\N
BOL;1996;35536777;\N;\N
BOL;1997;39855587;\N;\N
BOL;1998;36969196;\N;\N
BOL;1999;41528313;\N;\N
BOL;2000;43587566;\N;\N
BOL;2001;3730106;\N;\N
BOL;2002;40686142;\N;\N
BOL;2003;54696083;\N;\N
BOL;2004;56725502;\N;\N
BOL;2005;55573303;\N;\N
BOL;2006;6117024;\N;\N
BOL;2007;65724915;\N;\N
BOL;2008;6746114;\N;\N
BOL;2009;6648772;\N;\N
BOL;2010;67463234;\N;\N
BOL;2011;6982768;\N;\N
BOL;2012;8276853;\N;\N
BOL;2013;8388091;\N;\N
BOL;2014;8460946;\N;\N
BOL;2015;88927635;\N;\N
BOL;2016;92095825;\N;\N
BOL;2017;9077874;\N;\N
BOL;2018;9370529;\N;\N
BOL;2019;9141844;\N;\N
BIH;1992;43596775;\N;\N
BIH;1993;31492298;\N;\N
BIH;1994;33128998;\N;\N
BIH;1995;549307;\N;\N
BIH;1996;34168854;\N;\N
BIH;1997;4874116;\N;\N
BIH;1998;57563232;\N;\N
BIH;1999;58392185;\N;\N
BIH;2000;6467383;\N;\N
BIH;2001;6434045;\N;\N
BIH;2002;6466728;\N;\N
BIH;2003;56421043;\N;\N
BIH;2004;5827035;\N;\N
BIH;2005;53845924;\N;\N
BIH;2006;550357;\N;\N
BIH;2007;52571774;\N;\N
BIH;2008;59438805;\N;\N
BIH;2009;71468285;\N;\N
BIH;2010;7650543;\N;\N
BIH;2011;7412617;\N;\N
BIH;2012;7210858;\N;\N
BIH;2013;7322186;\N;\N
BIH;2014;70883705;\N;\N
BIH;2015;70990166;\N;\N
BIH;2016;7258786;\N;\N
BIH;2017;72034004;\N;\N
BIH;2018;7324684;\N;\N
BIH;2019;6954696;\N;\N
BWA;1980;43224354;\N;\N
BWA;1981;4531564;\N;\N
BWA;1982;4228201;\N;\N
BWA;1983;42380495;\N;\N
BWA;1984;42333035;\N;\N
BWA;1985;5529076;\N;\N
BWA;1986;58792415;\N;\N
BWA;1987;6196767;\N;\N
BWA;1988;7172243;\N;\N
BWA;1989;8102709;\N;\N
BWA;1990;8951391;\N;\N
BWA;1991;9369421;\N;\N
BWA;1992;11365281;\N;\N
BWA;1993;11027908;\N;\N
BWA;1994;10977663;\N;\N
BWA;1995;1110999;\N;\N
BWA;1996;10526142;\N;\N
BWA;1997;1084877;\N;\N
BWA;1998;11630592;\N;\N
BWA;1999;11003659;\N;\N
BWA;2000;14348991;\N;\N
BWA;2001;15084142;\N;\N
BWA;2002;15828888;\N;\N
BWA;2003;16179682;\N;\N
BWA;2004;15935164;\N;\N
BWA;2005;1693714;\N;\N
BWA;2006;18093166;\N;\N
BWA;2007;1857827;\N;\N
BWA;2008;193258;\N;\N
BWA;2009;18072195;\N;\N
BWA;2010;18618477;\N;\N
BWA;2011;19529171;\N;\N
BWA;2012;19300838;\N;\N
BWA;2013;19159739;\N;\N
BWA;2014;19243532;\N;\N
BWA;2015;2344811;\N;\N
BWA;2016;25815756;\N;\N
BWA;2017;23730673;\N;\N
BWA;2018;23174536;\N;\N
BWA;2019;23019344;\N;\N
BRA;1965;27386963;75447586;19842204
BRA;1966;29878015;8251774;21626239
BRA;1967;3095791;86311554;22326753
BRA;1968;35348602;9033602;263.15
BRA;1969;38581198;9666989;2891421
BRA;1970;4478507;12047668;32737402
BRA;1971;4897429;13133813;35840475
BRA;1972;5643462;15457855;40976764
BRA;1973;67235297;17549556;4968574
BRA;1974;7349126;19789825;5370143
BRA;1975;7769935;21752602;5594674
BRA;1976;8539071;24900003;604907
BRA;1977;91349023;28395245;6295378
BRA;1978;100674963;31742166;6893279
BRA;1979;10910348;36426907;7267657
BRA;1980;1114936;40347314;71146295
BRA;1981;10879088;40801886;6798899
BRA;1982;11426521;446752;6959001
BRA;1983;11669244;48856528;67835913
BRA;1984;1253532;54176324;7071066
BRA;1985;13350942;5865007;73899994
BRA;1986;14219114;6145433;80695935
BRA;1987;14641683;6263303;83507715
BRA;1988;1521061;6694372;84989874
BRA;1989;15520302;69180676;8550307
BRA;1990;15276405;69164667;8296463
BRA;1991;15868029;72773615;85497504
BRA;1992;16605278;7456219;9099147
BRA;1993;17348057;78343176;9501196
BRA;1994;18223461;8121394;10100506
BRA;1995;19134702;8485438;10577787
BRA;1996;20203541;89061163;11228557
BRA;1997;21357734;9288464;11979347
BRA;1998;22140981;96472626;12401073
BRA;1999;2253408;9722058;12699172
BRA;2000;2293647;9928839;12836075
BRA;2001;22409014;87645276;13241947
BRA;2002;22975798;9364166;13224099
BRA;2003;23403977;98961664;13136064
BRA;2004;2452482;10370603;13833146
BRA;2005;25229265;10885342;14073135
BRA;2006;25876484;11138782;14362156
BRA;2007;27465012;12189034;14940883
BRA;2008;28618125;12410757;15830702
BRA;2009;28453352;13176415;14929707
BRA;2010;31342659;13868041;17087803
BRA;2011;32768123;14388502;17965085
BRA;2012;33392944;14047198;18923752
BRA;2013;34547334;13762482;20380793
BRA;2014;3536;1373833;21221887
BRA;2015;34436716;1398252;2007344
BRA;2016;33671714;14660227;18603951
BRA;2017;34039307;14732443;18904922
BRA;2018;34173855;15747482;18028438
BRA;2019;34876162;16498115;17970076
BRA;2020;33335862;16491879;16489832
BRA;2021;34904473;1613276;18402488
VGB;1980;0.124381624;\N;\N
VGB;1981;0.18606268;\N;\N
VGB;1982;0.18606268;\N;\N
VGB;1983;0.18606268;\N;\N
VGB;1984;0.124381624;\N;\N
VGB;1985;0.12404179;\N;\N
VGB;1986;0.07515071;\N;\N
VGB;1987;0.19365312;\N;\N
VGB;1988;0.19415328;\N;\N
VGB;1989;0.19365312;\N;\N
VGB;1990;0.19365312;\N;\N
VGB;1991;0.19365312;\N;\N
VGB;1992;0.19415328;\N;\N
VGB;1993;0.19365312;\N;\N
VGB;1994;0.19365312;\N;\N
VGB;1995;0.19365312;\N;\N
VGB;1996;0.25049904;\N;\N
VGB;1997;0.24984495;\N;\N
VGB;1998;0.24984495;\N;\N
VGB;1999;0.24984986;\N;\N
VGB;2000;0.43747738;\N;\N
VGB;2001;0.44774383;\N;\N
VGB;2002;0.47361106;\N;\N
VGB;2003;0.5059557;\N;\N
VGB;2004;0.5318229;\N;\N
VGB;2005;0.5471052;\N;\N
VGB;2006;0.5960057;\N;\N
VGB;2007;0.61785394;\N;\N
VGB;2008;0.6638748;\N;\N
VGB;2009;0.6958252;\N;\N
VGB;2010;0.7170514;\N;\N
VGB;2011;0.73450446;\N;\N
VGB;2012;0.7318777;\N;\N
VGB;2013;0.73188764;\N;\N
VGB;2014;0.7435573;\N;\N
VGB;2015;0.7465662;\N;\N
VGB;2016;0.7565036;\N;\N
VGB;2017;0.71087235;\N;\N
VGB;2018;0.8827133;\N;\N
VGB;2019;0.70534325;\N;\N
BRN;1980;24126871;\N;\N
BRN;1981;24946352;\N;\N
BRN;1982;27215164;\N;\N
BRN;1983;2138847;\N;\N
BRN;1984;18897522;\N;\N
BRN;1985;22552752;\N;\N
BRN;1986;14943522;\N;\N
BRN;1987;2386564;\N;\N
BRN;1988;20673744;\N;\N
BRN;1989;24288843;\N;\N
BRN;1990;20552052;\N;\N
BRN;1991;16424734;\N;\N
BRN;1992;16060816;\N;\N
BRN;1993;1526527;\N;\N
BRN;1994;14671358;\N;\N
BRN;1995;18145622;\N;\N
BRN;1996;16899364;\N;\N
BRN;1997;18072613;\N;\N
BRN;1998;1634575;\N;\N
BRN;1999;1928584;\N;\N
BRN;2000;19663834;\N;\N
BRN;2001;2235729;\N;\N
BRN;2002;26106573;\N;\N
BRN;2003;27008535;\N;\N
BRN;2004;29992193;\N;\N
BRN;2005;33786716;\N;\N
BRN;2006;52069736;\N;\N
BRN;2007;5466209;\N;\N
BRN;2008;56141193;\N;\N
BRN;2009;3724468;\N;\N
BRN;2010;42422886;\N;\N
BRN;2011;43576885;\N;\N
BRN;2012;42360893;\N;\N
BRN;2013;3939745;\N;\N
BRN;2014;44308376;\N;\N
BRN;2015;48962593;\N;\N
BRN;2016;511421;\N;\N
BRN;2017;5134954;\N;\N
BRN;2018;5340774;\N;\N
BRN;2019;52704937;\N;\N
BGR;1965;11992566;59139786;114011665
BGR;1966;12856541;5943548;12262188
BGR;1967;14934062;59790325;1433616
BGR;1968;16693759;38588707;16307874
BGR;1969;1860677;54379034;18062979
BGR;1970;20935846;6363441;20299504
BGR;1971;217997;64166665;21158032
BGR;1972;22431827;61948924;21812337
BGR;1973;2330736;7599462;22547414
BGR;1974;24003056;61505375;23124681
BGR;1975;26531277;72534943;25081227
BGR;1976;28100388;8734945;25811252
BGR;1977;29612656;10435215;2689954
BGR;1978;30662213;8601881;28125052
BGR;1979;31825372;9790591;2909273
BGR;1980;33599197;109793005;30751938
BGR;1981;33103433;10698387;29446066
BGR;1982;33912576;9018817;299615
BGR;1983;34142764;9914784;29656033
BGR;1984;33944876;9639785;29367322
BGR;1985;33687866;66147847;29300446
BGR;1986;3436344;6877957;30250763
BGR;1987;34629468;7501881;30350546
BGR;1988;35436853;7676344;30120682
BGR;1989;35128802;79572577;3019995
BGR;1990;3244368;5553226;27727142
BGR;1991;26227646;72180104;21764864
BGR;1992;24623763;6100269;20735837
BGR;1993;26217844;57424726;21678735
BGR;1994;25242413;43408604;20456996
BGR;1995;27166025;6842473;21583942
BGR;1996;27057645;8631452;21063702
BGR;1997;2564836;8143548;19797133
BGR;1998;24609898;9157796;18899002
BGR;1999;2150005;8140591;16198746
BGR;2000;21745586;7904032;15797147
BGR;2001;22471815;51029377;16449355
BGR;2002;21942427;6403923;15638051
BGR;2003;22759344;8784475;17071962
BGR;2004;22036473;9131962;16473555
BGR;2005;23849864;12432929;17481247
BGR;2006;24307184;12115733;17773166
BGR;2007;23527794;825948;18728653
BGR;2008;23148009;8329506;18061937
BGR;2009;20257591;10386499;15124356
BGR;2010;21112697;16079632;15424762
BGR;2011;22432289;10879585;17006169
BGR;2012;21304353;14636007;15589844
BGR;2013;19733652;18930334;14007574
BGR;2014;21075429;20113966;1481321
BGR;2015;2240859;23741978;15893459
BGR;2016;21223286;19206842;1506402
BGR;2017;21689928;16526903;15877902
BGR;2018;21762419;25677681;14913838
BGR;2019;21012592;20904133;1452958
BGR;2020;1938516;20728546;12924985
BGR;2021;21761569;24996483;14815956
BFA;1980;1769065;\N;\N
BFA;1981;17642314;\N;\N
BFA;1982;17642314;\N;\N
BFA;1983;17642314;\N;\N
BFA;1984;1769065;\N;\N
BFA;1985;17054237;\N;\N
BFA;1986;20181513;\N;\N
BFA;1987;2107595;\N;\N
BFA;1988;2210252;\N;\N
BFA;1989;19808724;\N;\N
BFA;1990;20389147;\N;\N
BFA;1991;23588572;\N;\N
BFA;1992;238565;\N;\N
BFA;1993;26471148;\N;\N
BFA;1994;29520223;\N;\N
BFA;1995;30184255;\N;\N
BFA;1996;3210555;\N;\N
BFA;1997;5068021;\N;\N
BFA;1998;45526657;\N;\N
BFA;1999;4688192;\N;\N
BFA;2000;42591143;\N;\N
BFA;2001;4732793;\N;\N
BFA;2002;49584765;\N;\N
BFA;2003;5487031;\N;\N
BFA;2004;49423757;\N;\N
BFA;2005;5248467;\N;\N
BFA;2006;5175096;\N;\N
BFA;2007;733146;\N;\N
BFA;2008;800654;\N;\N
BFA;2009;75220256;\N;\N
BFA;2010;8210585;\N;\N
BFA;2011;9352839;\N;\N
BFA;2012;1102776;\N;\N
BFA;2013;13224834;\N;\N
BFA;2014;12331851;\N;\N
BFA;2015;15667942;\N;\N
BFA;2016;15055617;\N;\N
BFA;2017;1744315;\N;\N
BFA;2018;19099539;\N;\N
BFA;2019;1923818;\N;\N
BDI;1980;0.46720183;\N;\N
BDI;1981;0.5282238;\N;\N
BDI;1982;0.46408728;\N;\N
BDI;1983;0.5880087;\N;\N
BDI;1984;0.7573462;\N;\N
BDI;1985;0.78421026;\N;\N
BDI;1986;0.82156986;\N;\N
BDI;1987;0.94794303;\N;\N
BDI;1988;1360953;\N;\N
BDI;1989;15109181;\N;\N
BDI;1990;15908864;\N;\N
BDI;1991;17938828;\N;\N
BDI;1992;16573982;\N;\N
BDI;1993;18575212;\N;\N
BDI;1994;1946193;\N;\N
BDI;1995;18788158;\N;\N
BDI;1996;19572084;\N;\N
BDI;1997;19576529;\N;\N
BDI;1998;19805282;\N;\N
BDI;1999;19514935;\N;\N
BDI;2000;16523463;\N;\N
BDI;2001;14069992;\N;\N
BDI;2002;13310709;\N;\N
BDI;2003;1078724;\N;\N
BDI;2004;12436265;\N;\N
BDI;2005;10786775;\N;\N
BDI;2006;12499043;\N;\N
BDI;2007;19559668;\N;\N
BDI;2008;12866411;\N;\N
BDI;2009;12994014;\N;\N
BDI;2010;18223697;\N;\N
BDI;2011;214287;\N;\N
BDI;2012;2017748;\N;\N
BDI;2013;2201248;\N;\N
BDI;2014;2058344;\N;\N
BDI;2015;2078433;\N;\N
BDI;2016;22725782;\N;\N
BDI;2017;2754312;\N;\N
BDI;2018;33419418;\N;\N
BDI;2019;36753569;\N;\N
KHM;1980;13228194;\N;\N
KHM;1981;13944019;\N;\N
KHM;1982;15237489;\N;\N
KHM;1983;16633718;\N;\N
KHM;1984;18213685;\N;\N
KHM;1985;1832013;\N;\N
KHM;1986;18473097;\N;\N
KHM;1987;18622608;\N;\N
KHM;1988;20091174;\N;\N
KHM;1989;20178533;\N;\N
KHM;1990;20417666;\N;\N
KHM;1991;21670039;\N;\N
KHM;1992;21797342;\N;\N
KHM;1993;2179728;\N;\N
KHM;1994;21859164;\N;\N
KHM;1995;6207941;\N;\N
KHM;1996;68228984;\N;\N
KHM;1997;803615;\N;\N
KHM;1998;9392931;\N;\N
KHM;1999;9669812;\N;\N
KHM;2000;8961346;\N;\N
KHM;2001;949313;\N;\N
KHM;2002;9473402;\N;\N
KHM;2003;10278974;\N;\N
KHM;2004;10589662;\N;\N
KHM;2005;12052029;\N;\N
KHM;2006;13046436;\N;\N
KHM;2007;15307836;\N;\N
KHM;2008;16066174;\N;\N
KHM;2009;19854282;\N;\N
KHM;2010;22897003;\N;\N
KHM;2011;23689585;\N;\N
KHM;2012;26383636;\N;\N
KHM;2013;27980022;\N;\N
KHM;2014;30871094;\N;\N
KHM;2015;35383186;\N;\N
KHM;2016;44103256;\N;\N
KHM;2017;4657838;\N;\N
KHM;2018;58790558;\N;\N
KHM;2019;6585116;\N;\N
CMR;1980;13798579;\N;\N
CMR;1981;15145752;\N;\N
CMR;1982;17687105;\N;\N
CMR;1983;17649261;\N;\N
CMR;1984;1794887;\N;\N
CMR;1985;19104301;\N;\N
CMR;1986;2046474;\N;\N
CMR;1987;19425165;\N;\N
CMR;1988;1944828;\N;\N
CMR;1989;22573265;\N;\N
CMR;1990;2277588;\N;\N
CMR;1991;22983763;\N;\N
CMR;1992;23084955;\N;\N
CMR;1993;20424212;\N;\N
CMR;1994;21804012;\N;\N
CMR;1995;22328308;\N;\N
CMR;1996;22234941;\N;\N
CMR;1997;23355223;\N;\N
CMR;1998;23356882;\N;\N
CMR;1999;22890774;\N;\N
CMR;2000;2377796;\N;\N
CMR;2001;23701736;\N;\N
CMR;2002;2335339;\N;\N
CMR;2003;25016626;\N;\N
CMR;2004;26078114;\N;\N
CMR;2005;2516816;\N;\N
CMR;2006;28518993;\N;\N
CMR;2007;30067791;\N;\N
CMR;2008;30521715;\N;\N
CMR;2009;3276071;\N;\N
CMR;2010;3749299;\N;\N
CMR;2011;3949109;\N;\N
CMR;2012;3940227;\N;\N
CMR;2013;3461895;\N;\N
CMR;2014;43292805;\N;\N
CMR;2015;4345693;\N;\N
CMR;2016;4234157;\N;\N
CMR;2017;46242027;\N;\N
CMR;2018;4712497;\N;\N
CMR;2019;46940514;\N;\N
CAN;1965;13890363;34918494;1039488
CAN;1966;14787911;38736557;10909375
CAN;1967;15462915;39601184;11498456
CAN;1968;16455902;4027419;12402434
CAN;1969;17453478;44543494;12984119
CAN;1970;18685634;46760938;13980114
CAN;1971;19271455;48039542;14346423
CAN;1972;2074272;53710455;15167059
CAN;1973;22525435;5755898;16336702
CAN;1974;23233992;62294006;1658759
CAN;1975;22889375;5987016;16545682
CAN;1976;2396989;63117596;17163948
CAN;1977;25355425;6543848;18064119
CAN;1978;25842163;6992571;1796423
CAN;1979;26602048;7261567;18339663
CAN;1980;27116936;7467918;18569852
CAN;1981;2695.77;7926623;1789417
CAN;1982;2614628;7691251;17367207
CAN;1983;2600305;7930729;16693004
CAN;1984;27661626;85352277;1764493
CAN;1985;28572751;90323126;17823145
CAN;1986;2884924;9245007;17582021
CAN;1987;29776133;942401;18159829
CAN;1988;3096846;9170175;19446919
CAN;1989;3127392;869959;20323704
CAN;1990;3008582;886.96;19160156
CAN;1991;3020828;9213352;18601794
CAN;1992;31017253;9464018;19282595
CAN;1993;31800066;9683404;19469708
CAN;1994;33011558;98794684;20093557
CAN;1995;3381887;101078235;20953997
CAN;1996;3474036;10727582;2139.88
CAN;1997;34912454;10573203;2201377
CAN;1998;34411694;10085162;22312102
CAN;1999;3550909;10506711;2293156
CAN;2000;36474895;1085778;23565771
CAN;2001;3572098;10073819;2350008
CAN;2002;36933928;10543364;24289885
CAN;2003;37110212;100865607;24953928
CAN;2004;37680676;10108943;25089727
CAN;2005;37932559;10721818;24699326
CAN;2006;37721829;10417438;24648147
CAN;2007;39159626;1084499;25795754
CAN;2008;38694036;1106266;2506017
CAN;2009;37178606;10859667;23921387
CAN;2010;3754992;10435005;24717075
CAN;2011;3896988;11155662;25353962
CAN;2012;3909469;11328435;25287642
CAN;2013;4004413;11589503;25768179
CAN;2014;4014.97;1130124;26078945
CAN;2015;4040926;11623379;26173267
CAN;2016;39852878;11817415;25448003
CAN;2017;40499978;12017816;25913208
CAN;2018;4084.02;11767908;2653267
CAN;2019;4064001;11617505;26480542
CAN;2020;38395674;11726864;24211318
CAN;2021;3871156;1157028;2483.22
CPV;1980;1199933;\N;\N
CPV;1981;11966547;\N;\N
CPV;1982;0.51285195;\N;\N
CPV;1983;0.51285195;\N;\N
CPV;1984;0.6285364;\N;\N
CPV;1985;0.6268191;\N;\N
CPV;1986;0.19242774;\N;\N
CPV;1987;0.20432143;\N;\N
CPV;1988;0.28217378;\N;\N
CPV;1989;0.34384754;\N;\N
CPV;1990;0.34384754;\N;\N
CPV;1991;0.34384754;\N;\N
CPV;1992;0.40713635;\N;\N
CPV;1993;0.41220063;\N;\N
CPV;1994;0.49031276;\N;\N
CPV;1995;0.4803487;\N;\N
CPV;1996;0.5418396;\N;\N
CPV;1997;0.5403271;\N;\N
CPV;1998;0.5432827;\N;\N
CPV;1999;0.54335713;\N;\N
CPV;2000;13662916;\N;\N
CPV;2001;15209234;\N;\N
CPV;2002;16528758;\N;\N
CPV;2003;16428664;\N;\N
CPV;2004;17964948;\N;\N
CPV;2005;28019478;\N;\N
CPV;2006;29772549;\N;\N
CPV;2007;33181305;\N;\N
CPV;2008;33627582;\N;\N
CPV;2009;31852062;\N;\N
CPV;2010;34102037;\N;\N
CPV;2011;40582156;\N;\N
CPV;2012;364107;\N;\N
CPV;2013;3583382;\N;\N
CPV;2014;38647695;\N;\N
CPV;2015;3818471;\N;\N
CPV;2016;39881656;\N;\N
CPV;2017;42311363;\N;\N
CPV;2018;42816496;\N;\N
CPV;2019;4276433;\N;\N
CYM;1980;0.41338104;\N;\N
CYM;1981;0.4711447;\N;\N
CYM;1982;0.4711447;\N;\N
CYM;1983;0.4122516;\N;\N
CYM;1984;0.47243547;\N;\N
CYM;1985;0.4711447;\N;\N
CYM;1986;0.44532597;\N;\N
CYM;1987;0.47033894;\N;\N
CYM;1988;11454084;\N;\N
CYM;1989;11424204;\N;\N
CYM;1990;12143105;\N;\N
CYM;1991;12019284;\N;\N
CYM;1992;12191225;\N;\N
CYM;1993;11553159;\N;\N
CYM;1994;13328128;\N;\N
CYM;1995;14279208;\N;\N
CYM;1996;14318329;\N;\N
CYM;1997;14281783;\N;\N
CYM;1998;14281783;\N;\N
CYM;1999;14281843;\N;\N
CYM;2000;20827904;\N;\N
CYM;2001;21090996;\N;\N
CYM;2002;21863046;\N;\N
CYM;2003;22145648;\N;\N
CYM;2004;20931861;\N;\N
CYM;2005;21548247;\N;\N
CYM;2006;21855607;\N;\N
CYM;2007;26120863;\N;\N
CYM;2008;26823702;\N;\N
CYM;2009;24890697;\N;\N
